Calendar_Dt,Cust_Id,Recharge_Dt,Recharge_Amt_Num
2019-03-31,26367,2019-03-16,10.00
2019-03-31,26367,2019-01-26,10.00
2019-03-31,26367,2019-03-27,10.00
2019-03-31,26372,2019-01-28,10.00
2019-03-31,26372,2019-02-24,10.00
2019-03-31,26372,2019-02-10,10.00
2019-03-31,26372,2019-01-14,10.00
2019-03-31,26382,2019-03-07,24.00
2019-03-31,26382,2019-02-05,25.00
2019-03-31,26382,2019-01-01,9.00
2019-03-31,26382,2019-01-05,24.00
2019-03-31,26391,2019-01-08,10.00
2019-03-31,26391,2019-01-23,10.00
2019-03-31,26391,2019-03-25,10.00
2019-03-31,26391,2019-03-10,10.00
2019-03-31,26426,2019-02-27,29.00
2019-03-31,26426,2019-02-19,10.00
2019-03-31,26426,2019-03-06,25.00
2019-03-31,26426,2019-03-27,10.00
2019-03-31,26426,2019-01-22,10.00
2019-03-31,26426,2019-01-17,25.00
2019-03-31,26426,2019-01-28,10.00
2019-03-31,26426,2019-01-06,10.00
2019-03-31,26426,2019-02-25,10.00
2019-03-31,26426,2019-02-07,10.00
2019-03-31,26426,2019-02-12,10.00
2019-03-31,26426,2019-02-08,20.00
2019-03-31,26426,2019-01-26,10.00
2019-03-31,26426,2019-02-05,10.00
2019-03-31,26426,2019-03-20,25.00
2019-03-31,26426,2019-02-01,10.00
2019-03-31,26426,2019-01-30,10.00
2019-03-31,26426,2019-03-12,25.00
2019-03-31,26426,2018-12-31,10.00
2019-03-31,26426,2019-01-15,10.00
2019-03-31,26426,2019-03-24,10.00
2019-03-31,26426,2019-03-15,25.00
2019-03-31,26426,2019-02-23,10.00
2019-03-31,26426,2019-01-08,10.00
2019-03-31,26458,2019-01-18,10.00
2019-03-31,26458,2019-02-06,10.00
2019-03-31,26458,2019-02-01,10.00
2019-03-31,26458,2019-01-31,20.00
2019-03-31,26458,2019-01-22,25.00
2019-03-31,26458,2019-02-20,10.00
2019-03-31,26458,2019-01-23,10.00
2019-03-31,26458,2019-01-16,10.00
2019-03-31,26458,2019-01-05,10.00
2019-03-31,26458,2019-01-27,10.00
2019-03-31,26458,2019-01-26,10.00
2019-03-31,26458,2019-01-08,70.00
2019-03-31,26458,2019-01-19,10.00
2019-03-31,26458,2019-02-07,10.00
2019-03-31,26458,2019-01-25,10.00
2019-03-31,26458,2019-01-06,20.00
2019-03-31,26458,2019-02-25,10.00
2019-03-31,26458,2019-02-14,10.00
2019-03-31,26458,2019-02-16,10.00
2019-03-31,26458,2018-12-29,10.00
2019-03-31,26458,2019-03-11,10.00
2019-03-31,26458,2019-02-03,10.00
2019-03-31,26458,2019-03-03,10.00
2019-03-31,26458,2019-01-03,10.00
2019-03-31,26492,2019-03-17,75.00
2019-03-31,26492,2019-01-03,100.00
2019-03-31,26492,2019-02-08,100.00
2019-03-31,26492,2019-03-18,50.00
2019-03-31,26521,2019-03-15,42.00
2019-03-31,26521,2019-01-05,20.00
2019-03-31,26521,2019-02-11,30.00
2019-03-31,26521,2019-03-09,10.00
2019-03-31,26521,2019-01-02,10.00
2019-03-31,26566,2019-03-28,40.00
2019-03-31,26566,2019-01-26,39.00
2019-03-31,26566,2019-02-04,8.00
2019-03-31,26566,2019-02-25,39.00
2019-03-31,26581,2019-01-26,15.00
2019-03-31,26581,2019-01-02,34.00
2019-03-31,26581,2019-02-02,25.00
2019-03-31,26581,2019-02-26,15.00
2019-03-31,26581,2019-03-03,22.00
2019-03-31,26581,2019-02-17,15.00
2019-03-31,26581,2019-03-16,15.00
2019-03-31,26594,2019-02-11,70.00
2019-03-31,26594,2019-03-18,25.00
2019-03-31,26594,2019-02-23,15.00
2019-03-31,26594,2019-03-06,14.00
2019-03-31,26594,2019-02-01,40.00
2019-03-31,26594,2019-03-12,10.00
2019-03-31,26594,2019-03-14,59.00
2019-03-31,26594,2019-03-01,10.00
2019-03-31,26594,2019-02-12,10.00
2019-03-31,26594,2019-03-24,15.00
2019-03-31,26594,2018-12-29,30.00
2019-03-31,26594,2019-02-08,20.00
2019-03-31,26594,2019-01-04,50.00
2019-03-31,26594,2019-02-21,20.00
2019-03-31,26720,2019-02-22,10.00
2019-03-31,26720,2019-03-10,10.00
2019-03-31,26720,2019-01-28,50.00
2019-03-31,26720,2019-03-12,20.00
2019-03-31,26720,2019-03-18,10.00
2019-03-31,26720,2019-03-11,20.00
2019-03-31,26720,2019-03-27,15.00
2019-03-31,26720,2019-02-20,10.00
2019-03-31,26720,2019-03-14,10.00
2019-03-31,26720,2019-02-04,50.00
2019-03-31,26720,2019-03-19,10.00
2019-03-31,26720,2019-02-26,35.00
2019-03-31,26720,2019-03-06,10.00
2019-03-31,26720,2019-01-03,10.00
2019-03-31,26720,2018-12-30,50.00
2019-03-31,26720,2019-01-09,10.00
2019-03-31,26720,2019-02-15,10.00
2019-03-31,26720,2019-02-12,20.00
2019-03-31,26720,2019-01-05,25.00
2019-03-31,26720,2019-01-07,10.00
2019-03-31,26720,2019-03-23,20.00
2019-03-31,26742,2019-03-22,5.00
2019-03-31,26742,2019-02-01,5.00
2019-03-31,26742,2019-02-24,5.00
2019-03-31,26742,2019-01-12,5.00
2019-03-31,26758,2019-03-24,20.00
2019-03-31,26758,2019-02-27,20.00
2019-03-31,26758,2019-03-12,10.00
2019-03-31,26758,2019-03-27,20.00
2019-03-31,26758,2019-02-24,20.00
2019-03-31,26758,2019-03-11,30.00
2019-03-31,26758,2019-02-26,10.00
2019-03-31,26758,2019-03-15,10.00
2019-03-31,26777,2018-12-28,10.00
2019-03-31,26777,2019-02-10,20.00
2019-03-31,26777,2019-02-02,30.00
2019-03-31,26777,2019-01-24,20.00
2019-03-31,26777,2019-03-10,20.00
2019-03-31,26784,2019-02-22,10.00
2019-03-31,26784,2019-01-20,10.00
2019-03-31,26784,2019-03-17,10.00
2019-03-31,26784,2019-02-07,10.00
2019-03-31,26784,2019-02-02,15.00
2019-03-31,26791,2019-03-10,50.00
2019-03-31,26791,2019-03-22,100.00
2019-03-31,26791,2019-02-25,50.00
2019-03-31,26791,2019-02-10,60.00
2019-03-31,26791,2019-02-04,70.00
2019-03-31,26791,2019-03-04,100.00
2019-03-31,26791,2019-01-07,50.00
2019-03-31,26810,2019-02-28,10.00
2019-03-31,26810,2019-01-05,10.00
2019-03-31,26810,2019-01-14,10.00
2019-03-31,26810,2019-03-10,10.00
2019-03-31,26810,2019-01-25,10.00
2019-03-31,26810,2019-02-26,10.00
2019-03-31,26810,2019-01-28,10.00
2019-03-31,26810,2019-03-06,10.00
2019-03-31,26810,2019-03-24,10.00
2019-03-31,26810,2019-03-03,10.00
2019-03-31,26810,2019-02-17,10.00
2019-03-31,26810,2019-02-08,10.00
2019-03-31,26810,2019-03-11,10.00
2019-03-31,26810,2018-12-28,10.00
2019-03-31,26810,2019-01-01,10.00
2019-03-31,26810,2019-01-19,10.00
2019-03-31,26810,2019-02-05,10.00
2019-03-31,26810,2019-03-30,10.00
2019-03-31,26810,2019-03-19,10.00
2019-03-31,26810,2019-02-23,10.00
2019-03-31,26810,2019-01-26,10.00
2019-03-31,26810,2019-02-12,10.00
2019-03-31,26810,2019-01-15,20.00
2019-03-31,26810,2018-12-30,10.00
2019-03-31,26830,2019-01-08,20.00
2019-03-31,26830,2019-02-27,20.00
2019-03-31,26830,2019-01-29,19.00
2019-03-31,26830,2019-01-15,19.00
2019-03-31,26830,2019-03-26,9.00
2019-03-31,26830,2019-02-13,20.00
2019-03-31,26831,2019-01-02,15.00
2019-03-31,26831,2019-03-30,19.00
2019-03-31,26831,2019-03-23,10.00
2019-03-31,26831,2019-03-02,20.00
2019-03-31,26831,2018-12-30,10.00
2019-03-31,26831,2019-03-08,10.00
2019-03-31,26831,2019-03-06,18.00
2019-03-31,26831,2019-03-20,10.00
2019-03-31,26831,2019-02-21,15.00
2019-03-31,26831,2019-02-06,15.00
2019-03-31,26831,2019-02-12,33.00
2019-03-31,26831,2019-01-15,15.00
2019-03-31,26831,2019-03-27,10.00
2019-03-31,26831,2019-03-10,29.00
2019-03-31,26831,2019-02-18,15.00
2019-03-31,26831,2019-03-22,10.00
2019-03-31,26831,2019-02-28,25.00
2019-03-31,26831,2019-03-12,29.00
2019-03-31,26831,2019-03-05,10.00
2019-03-31,26831,2019-01-24,15.00
2019-03-31,26845,2019-02-14,10.00
2019-03-31,26845,2019-03-11,10.00
2019-03-31,26845,2019-02-28,10.00
2019-03-31,26845,2019-01-27,20.00
2019-03-31,26885,2019-01-22,25.00
2019-03-31,26885,2019-01-15,25.00
2019-03-31,26885,2019-01-30,25.00
2019-03-31,26885,2019-03-06,50.00
2019-03-31,26885,2018-12-29,25.00
2019-03-31,26885,2019-03-08,5.00
2019-03-31,26885,2019-01-08,25.00
2019-03-31,26885,2019-01-01,25.00
2019-03-31,26885,2019-02-06,50.00
2019-03-31,26938,2019-01-05,30.00
2019-03-31,26938,2019-01-21,60.00
2019-03-31,26938,2019-01-23,30.00
2019-03-31,26938,2019-03-19,45.00
2019-03-31,26938,2019-03-21,19.00
2019-03-31,26938,2019-02-21,70.00
2019-03-31,26974,2019-02-02,30.00
2019-03-31,26974,2018-12-31,38.00
2019-03-31,26974,2019-03-09,52.00
2019-03-31,26974,2019-02-13,36.00
2019-03-31,26977,2019-02-21,10.00
2019-03-31,26977,2019-01-24,20.00
2019-03-31,26977,2019-01-08,20.00
2019-03-31,26977,2019-02-26,10.00
2019-03-31,26977,2019-03-06,38.00
2019-03-31,26977,2019-02-09,20.00
2019-03-31,26983,2019-01-10,15.00
2019-03-31,26983,2019-02-07,18.00
2019-03-31,26983,2019-02-27,15.00
2019-03-31,26983,2019-03-14,15.00
2019-03-31,27020,2019-02-23,58.00
2019-03-31,27020,2019-03-27,68.00
2019-03-31,27020,2019-02-26,10.00
2019-03-31,27020,2019-01-26,69.00
2019-03-31,27084,2019-01-04,30.00
2019-03-31,27084,2019-02-15,15.00
2019-03-31,27084,2019-02-26,25.00
2019-03-31,27084,2019-01-28,5.00
2019-03-31,27084,2019-03-28,25.00
2019-03-31,27084,2019-01-27,10.00
2019-03-31,27084,2019-01-05,10.00
2019-03-31,27084,2019-03-11,15.00
2019-03-31,27084,2019-02-01,30.00
2019-03-31,27156,2019-01-20,60.00
2019-03-31,27156,2019-02-20,60.00
2019-03-31,27156,2019-01-27,65.00
2019-03-31,27156,2019-03-26,60.00
2019-03-31,27178,2019-01-09,20.00
2019-03-31,27178,2019-02-06,10.00
2019-03-31,27178,2019-02-21,15.00
2019-03-31,27178,2019-02-19,20.00
2019-03-31,27231,2019-01-21,10.00
2019-03-31,27231,2019-03-06,10.00
2019-03-31,27231,2019-02-20,20.00
2019-03-31,27231,2019-01-15,10.00
2019-03-31,27231,2019-01-03,10.00
2019-03-31,27231,2019-03-26,10.00
2019-03-31,27231,2019-02-08,20.00
2019-03-31,27231,2019-03-21,10.00
2019-03-31,27231,2019-02-11,20.00
2019-03-31,27231,2019-02-04,10.00
2019-03-31,27231,2019-01-07,10.00
2019-03-31,27231,2019-02-05,10.00
2019-03-31,27231,2019-01-31,10.00
2019-03-31,27231,2019-01-17,10.00
2019-03-31,27231,2019-01-13,10.00
2019-03-31,27231,2019-01-28,10.00
2019-03-31,27231,2019-01-19,10.00
2019-03-31,27231,2019-03-14,20.00
2019-03-31,27231,2019-01-05,10.00
2019-03-31,27231,2019-03-09,10.00
2019-03-31,27231,2019-02-17,10.00
2019-03-31,27231,2019-01-23,10.00
2019-03-31,27231,2019-01-26,10.00
2019-03-31,27231,2019-03-18,10.00
2019-03-31,27231,2019-01-20,10.00
2019-03-31,27231,2019-03-12,20.00
2019-03-31,27231,2019-01-10,10.00
2019-03-31,27231,2019-03-20,10.00
2019-03-31,27231,2018-12-30,20.00
2019-03-31,27231,2019-03-24,10.00
2019-03-31,27231,2019-03-28,20.00
2019-03-31,27231,2019-03-29,10.00
2019-03-31,27231,2019-02-25,20.00
2019-03-31,27231,2019-03-03,10.00
2019-03-31,27231,2019-03-27,10.00
2019-03-31,27231,2019-02-03,10.00
2019-03-31,27231,2019-02-27,20.00
2019-03-31,27231,2019-03-30,20.00
2019-03-31,27232,2019-01-17,50.00
2019-03-31,27232,2019-03-08,50.00
2019-03-31,27232,2019-03-22,50.00
2019-03-31,27232,2019-01-12,20.00
2019-03-31,27232,2019-03-07,30.00
2019-03-31,27232,2019-02-08,10.00
2019-03-31,27232,2019-02-28,20.00
2019-03-31,27232,2019-02-26,50.00
2019-03-31,27232,2019-03-14,70.00
2019-03-31,27232,2019-03-27,50.00
2019-03-31,27232,2019-02-02,50.00
2019-03-31,27232,2019-01-03,20.00
2019-03-31,27232,2019-03-23,50.00
2019-03-31,27232,2019-03-02,19.00
2019-03-31,27232,2019-01-24,50.00
2019-03-31,27232,2019-01-06,20.00
2019-03-31,27232,2019-02-06,20.00
2019-03-31,27232,2019-02-11,20.00
2019-03-31,27232,2019-02-20,50.00
2019-03-31,27232,2019-03-06,60.00
2019-03-31,27232,2019-02-15,20.00
2019-03-31,27232,2019-01-07,50.00
2019-03-31,27232,2019-01-31,50.00
2019-03-31,27234,2018-12-31,80.00
2019-03-31,27234,2019-02-02,100.00
2019-03-31,27234,2018-12-28,50.00
2019-03-31,27234,2019-03-13,100.00
2019-03-31,27234,2019-01-24,100.00
2019-03-31,27234,2019-01-12,85.00
2019-03-31,27234,2019-03-02,40.00
2019-03-31,27234,2019-03-28,100.00
2019-03-31,27234,2019-01-20,30.00
2019-03-31,27234,2019-02-16,100.00
2019-03-31,27234,2019-02-26,100.00
2019-03-31,27234,2019-03-18,100.00
2019-03-31,27234,2019-03-06,100.00
2019-03-31,27284,2019-01-21,5.00
2019-03-31,27284,2019-01-11,10.00
2019-03-31,27284,2019-03-12,10.00
2019-03-31,27284,2019-02-24,5.00
2019-03-31,27284,2019-02-19,5.00
2019-03-31,27284,2019-01-22,5.00
2019-03-31,27284,2019-02-10,5.00
2019-03-31,27284,2019-02-13,5.00
2019-03-31,27284,2019-01-25,10.00
2019-03-31,27284,2019-02-23,5.00
2019-03-31,27284,2019-03-05,5.00
2019-03-31,27284,2019-03-19,10.00
2019-03-31,27284,2019-01-30,5.00
2019-03-31,27284,2019-01-14,10.00
2019-03-31,27284,2019-03-09,5.00
2019-03-31,27284,2019-03-23,10.00
2019-03-31,27284,2019-03-06,5.00
2019-03-31,27284,2019-03-02,10.00
2019-03-31,27284,2019-02-15,5.00
2019-03-31,27284,2019-02-16,10.00
2019-03-31,27284,2019-03-07,5.00
2019-03-31,27284,2019-03-10,5.00
2019-03-31,27284,2019-02-17,5.00
2019-03-31,27284,2019-01-17,15.00
2019-03-31,27284,2019-02-07,5.00
2019-03-31,27284,2019-02-28,5.00
2019-03-31,27284,2019-02-11,9.00
2019-03-31,27284,2019-01-23,5.00
2019-03-31,27284,2019-03-16,10.00
2019-03-31,27284,2019-01-03,7.00
2019-03-31,27284,2019-01-20,10.00
2019-03-31,27284,2019-03-27,9.00
2019-03-31,27284,2019-02-02,10.00
2019-03-31,27326,2019-03-10,155.00
2019-03-31,27326,2019-01-12,100.00
2019-03-31,27326,2019-02-13,100.00
2019-03-31,27326,2019-01-14,100.00
2019-03-31,27439,2019-02-26,10.00
2019-03-31,27439,2019-03-19,10.00
2019-03-31,27439,2018-12-30,10.00
2019-03-31,27439,2019-02-04,10.00
2019-03-31,27439,2019-01-07,10.00
2019-03-31,27439,2019-01-14,10.00
2019-03-31,27452,2019-03-14,10.00
2019-03-31,27452,2019-02-07,10.00
2019-03-31,27452,2019-03-16,10.00
2019-03-31,27452,2019-02-02,20.00
2019-03-31,27452,2019-02-18,15.00
2019-03-31,27452,2019-01-21,10.00
2019-03-31,27452,2019-03-02,10.00
2019-03-31,27452,2019-03-29,10.00
2019-03-31,27452,2019-01-02,15.00
2019-03-31,27458,2019-01-08,10.00
2019-03-31,27458,2019-03-04,10.00
2019-03-31,27458,2019-02-23,10.00
2019-03-31,27458,2019-01-22,10.00
2019-03-31,27458,2019-03-28,5.00
2019-03-31,27458,2019-03-22,10.00
2019-03-31,27458,2019-02-04,10.00
2019-03-31,27464,2019-01-29,15.00
2019-03-31,27464,2019-01-13,15.00
2019-03-31,27464,2019-02-22,15.00
2019-03-31,27464,2019-03-05,15.00
2019-03-31,27464,2019-03-14,15.00
2019-03-31,27471,2019-02-03,23.00
2019-03-31,27471,2019-03-27,23.00
2019-03-31,27471,2019-02-28,23.00
2019-03-31,27471,2019-01-04,23.00
2019-03-31,27481,2019-02-20,100.00
2019-03-31,27481,2018-12-30,75.00
2019-03-31,27481,2019-03-09,100.00
2019-03-31,27481,2019-01-19,50.00
2019-03-31,27481,2019-02-19,50.00
2019-03-31,27506,2019-03-30,69.00
2019-03-31,27506,2018-12-30,65.00
2019-03-31,27506,2019-01-30,65.00
2019-03-31,27506,2019-03-02,69.00
2019-03-31,27537,2019-02-18,30.00
2019-03-31,27537,2019-03-16,20.00
2019-03-31,27537,2019-03-15,40.00
2019-03-31,27537,2019-01-11,60.00
2019-03-31,27537,2019-02-13,40.00
2019-03-31,27562,2018-12-28,20.00
2019-03-31,27562,2019-02-05,60.00
2019-03-31,27562,2019-01-08,60.00
2019-03-31,27562,2019-03-24,90.00
2019-03-31,27562,2019-01-22,60.00
2019-03-31,27562,2019-03-04,30.00
2019-03-31,27580,2019-02-23,9.00
2019-03-31,27580,2019-03-17,9.00
2019-03-31,27580,2019-02-02,9.00
2019-03-31,27580,2019-03-29,10.00
2019-03-31,27580,2019-02-11,9.00
2019-03-31,27580,2019-01-11,9.00
2019-03-31,27580,2019-03-11,9.00
2019-03-31,27580,2018-12-31,9.00
2019-03-31,27580,2019-03-22,10.00
2019-03-31,27580,2019-03-05,9.00
2019-03-31,27580,2019-03-06,9.00
2019-03-31,27580,2019-02-26,9.00
2019-03-31,27580,2019-02-16,19.00
2019-03-31,27580,2019-01-20,9.00
2019-03-31,27596,2019-02-21,10.00
2019-03-31,27596,2019-01-27,10.00
2019-03-31,27596,2019-02-03,10.00
2019-03-31,27596,2019-02-10,20.00
2019-03-31,27596,2019-01-06,10.00
2019-03-31,27596,2019-02-27,10.00
2019-03-31,27596,2019-03-11,10.00
2019-03-31,27596,2019-03-06,10.00
2019-03-31,27596,2019-03-09,25.00
2019-03-31,27596,2019-03-10,10.00
2019-03-31,27596,2019-01-13,10.00
2019-03-31,27596,2019-01-20,10.00
2019-03-31,27596,2018-12-30,10.00
2019-03-31,27596,2019-03-16,10.00
2019-03-31,27596,2019-02-15,10.00
2019-03-31,27596,2019-03-24,10.00
2019-03-31,27605,2019-01-22,99.00
2019-03-31,27605,2019-02-17,75.00
2019-03-31,27605,2019-03-05,100.00
2019-03-31,27605,2019-01-03,75.00
2019-03-31,27644,2019-01-28,10.00
2019-03-31,27644,2019-03-16,10.00
2019-03-31,27644,2019-03-10,10.00
2019-03-31,27644,2019-02-08,10.00
2019-03-31,27644,2019-02-16,10.00
2019-03-31,27644,2019-03-25,10.00
2019-03-31,27644,2019-01-10,20.00
2019-03-31,27644,2019-01-05,10.00
2019-03-31,27644,2019-02-25,10.00
2019-03-31,27644,2019-03-28,20.00
2019-03-31,27644,2019-03-06,20.00
2019-03-31,27644,2019-01-20,19.00
2019-03-31,27644,2019-02-22,20.00
2019-03-31,27644,2019-02-05,10.00
2019-03-31,27644,2019-01-13,10.00
2019-03-31,27644,2019-03-21,10.00
2019-03-31,27736,2018-12-30,90.00
2019-03-31,27736,2019-03-23,5.00
2019-03-31,27736,2019-02-27,5.00
2019-03-31,27736,2019-03-27,5.00
2019-03-31,27736,2019-03-16,55.00
2019-03-31,27736,2019-03-29,5.00
2019-03-31,27736,2019-02-16,60.00
2019-03-31,27781,2019-02-16,50.00
2019-03-31,27781,2019-01-05,25.00
2019-03-31,27781,2019-01-27,25.00
2019-03-31,27781,2019-01-10,48.00
2019-03-31,27781,2019-03-14,50.00
2019-03-31,27781,2019-02-10,50.00
2019-03-31,27781,2019-03-28,25.00
2019-03-31,27781,2019-03-08,25.00
2019-03-31,27805,2019-03-24,5.00
2019-03-31,27805,2019-01-19,5.00
2019-03-31,27805,2019-02-17,5.00
2019-03-31,27805,2019-01-12,5.00
2019-03-31,27805,2019-01-21,5.00
2019-03-31,27805,2019-03-29,5.00
2019-03-31,27805,2019-03-13,5.00
2019-03-31,27805,2019-02-02,5.00
2019-03-31,27805,2019-03-07,5.00
2019-03-31,27805,2019-02-23,5.00
2019-03-31,27810,2019-02-22,14.00
2019-03-31,27810,2019-02-14,45.00
2019-03-31,27810,2019-03-06,14.00
2019-03-31,27810,2019-01-19,65.00
2019-03-31,27814,2019-01-05,10.00
2019-03-31,27814,2019-01-02,60.00
2019-03-31,27814,2019-03-04,65.00
2019-03-31,27814,2019-01-09,10.00
2019-03-31,27814,2019-02-03,65.00
2019-03-31,27830,2019-01-31,36.00
2019-03-31,27830,2019-01-09,10.00
2019-03-31,27830,2019-03-23,10.00
2019-03-31,27830,2018-12-31,10.00
2019-03-31,27830,2019-02-06,10.00
2019-03-31,27830,2019-03-16,10.00
2019-03-31,27830,2019-01-24,10.00
2019-03-31,27830,2019-02-04,15.00
2019-03-31,27830,2019-02-12,10.00
2019-03-31,27830,2019-02-16,25.00
2019-03-31,27854,2019-02-24,10.00
2019-03-31,27854,2019-01-04,10.00
2019-03-31,27854,2019-01-23,10.00
2019-03-31,27854,2019-03-16,10.00
2019-03-31,27854,2019-02-16,10.00
2019-03-31,27854,2019-02-01,10.00
2019-03-31,27854,2019-03-07,10.00
2019-03-31,27854,2019-03-26,10.00
2019-03-31,27888,2019-01-17,50.00
2019-03-31,27888,2019-02-28,75.00
2019-03-31,27888,2018-12-31,50.00
2019-03-31,27888,2019-03-27,50.00
2019-03-31,27888,2019-01-26,10.00
2019-03-31,27900,2018-12-28,11.00
2019-03-31,27900,2019-01-10,25.00
2019-03-31,27900,2019-02-23,16.00
2019-03-31,27900,2019-01-22,13.00
2019-03-31,27900,2019-02-14,14.00
2019-03-31,27900,2019-01-31,10.00
2019-03-31,27913,2019-03-05,60.00
2019-03-31,27913,2019-02-07,60.00
2019-03-31,27913,2019-01-11,60.00
2019-03-31,27913,2019-03-23,60.00
2019-03-31,27960,2019-01-31,40.00
2019-03-31,27960,2019-02-20,50.00
2019-03-31,27960,2018-12-31,40.00
2019-03-31,27960,2019-03-18,60.00
2019-03-31,27982,2019-01-29,58.00
2019-03-31,27982,2019-01-01,58.00
2019-03-31,27982,2019-01-31,15.00
2019-03-31,27982,2019-03-04,60.00
2019-03-31,27982,2019-03-05,15.00
2019-03-31,27999,2019-02-22,64.00
2019-03-31,27999,2019-03-05,5.00
2019-03-31,27999,2019-01-28,65.00
2019-03-31,27999,2019-03-27,63.00
2019-03-31,28047,2019-01-18,160.00
2019-03-31,28047,2019-02-19,30.00
2019-03-31,28047,2019-03-14,10.00
2019-03-31,28047,2019-03-17,170.00
2019-03-31,28047,2019-02-17,150.00
2019-03-31,28047,2019-03-10,10.00
2019-03-31,28130,2019-02-01,40.00
2019-03-31,28130,2018-12-30,60.00
2019-03-31,28130,2019-03-05,58.00
2019-03-31,28130,2019-02-02,25.00
2019-03-31,28136,2019-03-21,49.00
2019-03-31,28136,2019-03-01,10.00
2019-03-31,28136,2019-01-24,45.00
2019-03-31,28136,2019-03-11,10.00
2019-03-31,28136,2019-02-17,10.00
2019-03-31,28136,2019-02-03,10.00
2019-03-31,28136,2019-03-15,10.00
2019-03-31,28136,2019-02-21,50.00
2019-03-31,28136,2019-02-14,5.00
2019-03-31,28136,2018-12-29,10.00
2019-03-31,28136,2019-01-11,15.00
2019-03-31,28136,2019-03-08,50.00
2019-03-31,28146,2019-03-24,150.00
2019-03-31,28146,2019-02-22,150.00
2019-03-31,28146,2019-03-21,100.00
2019-03-31,28146,2019-01-15,100.00
2019-03-31,28146,2019-03-02,145.00
2019-03-31,28146,2019-01-24,150.00
2019-03-31,28146,2019-02-02,100.00
2019-03-31,28243,2019-01-18,10.00
2019-03-31,28243,2019-03-11,15.00
2019-03-31,28243,2019-02-06,14.00
2019-03-31,28243,2018-12-28,10.00
2019-03-31,28243,2019-01-02,10.00
2019-03-31,28243,2019-02-25,9.00
2019-03-31,28253,2019-01-05,25.00
2019-03-31,28253,2019-02-11,15.00
2019-03-31,28253,2019-01-30,5.00
2019-03-31,28253,2019-01-21,10.00
2019-03-31,28253,2019-02-18,10.00
2019-03-31,28253,2019-02-20,40.00
2019-03-31,28253,2019-02-01,35.00
2019-03-31,28253,2019-03-27,10.00
2019-03-31,28253,2019-01-19,10.00
2019-03-31,28253,2019-01-09,10.00
2019-03-31,28253,2019-03-25,10.00
2019-03-31,28253,2019-03-23,35.00
2019-03-31,28264,2019-02-19,10.00
2019-03-31,28264,2019-03-28,10.00
2019-03-31,28264,2019-02-07,10.00
2019-03-31,28264,2019-03-03,10.00
2019-03-31,28264,2019-03-14,10.00
2019-03-31,28302,2019-03-19,5.00
2019-03-31,28302,2019-01-18,62.00
2019-03-31,28302,2019-01-19,5.00
2019-03-31,28302,2019-02-19,10.00
2019-03-31,28302,2019-02-18,60.00
2019-03-31,28302,2019-03-18,65.00
2019-03-31,28333,2019-02-08,20.00
2019-03-31,28333,2019-02-10,20.00
2019-03-31,28333,2019-02-16,20.00
2019-03-31,28333,2019-01-11,20.00
2019-03-31,28333,2019-02-24,30.00
2019-03-31,28333,2019-01-27,10.00
2019-03-31,28333,2019-03-22,20.00
2019-03-31,28333,2019-02-25,20.00
2019-03-31,28333,2019-01-16,20.00
2019-03-31,28333,2019-01-22,30.00
2019-03-31,28333,2019-02-21,10.00
2019-03-31,28333,2019-03-10,20.00
2019-03-31,28333,2019-03-25,10.00
2019-03-31,28333,2019-02-06,20.00
2019-03-31,28333,2019-01-28,30.00
2019-03-31,28333,2019-03-16,10.00
2019-03-31,28333,2019-01-02,10.00
2019-03-31,28333,2019-03-21,10.00
2019-03-31,28333,2019-02-02,20.00
2019-03-31,28333,2019-01-03,10.00
2019-03-31,28408,2019-03-05,10.00
2019-03-31,28408,2019-02-16,10.00
2019-03-31,28408,2019-03-18,10.00
2019-03-31,28408,2019-01-07,10.00
2019-03-31,28408,2019-02-04,10.00
2019-03-31,28408,2018-12-29,10.00
2019-03-31,28445,2019-01-27,10.00
2019-03-31,28445,2018-12-31,10.00
2019-03-31,28445,2019-03-02,10.00
2019-03-31,28445,2019-02-09,10.00
2019-03-31,28445,2019-03-06,10.00
2019-03-31,28445,2019-02-02,10.00
2019-03-31,28448,2019-01-24,10.00
2019-03-31,28448,2019-01-19,10.00
2019-03-31,28448,2019-01-15,10.00
2019-03-31,28448,2019-02-18,10.00
2019-03-31,28448,2019-02-03,10.00
2019-03-31,28448,2019-02-08,10.00
2019-03-31,28462,2019-03-15,10.00
2019-03-31,28462,2019-03-24,10.00
2019-03-31,28462,2019-01-21,14.00
2019-03-31,28462,2019-02-21,7.00
2019-03-31,28462,2019-02-19,10.00
2019-03-31,28462,2019-03-23,10.00
2019-03-31,28462,2019-02-27,10.00
2019-03-31,28462,2019-01-13,20.00
2019-03-31,28462,2019-02-12,10.00
2019-03-31,28485,2019-02-06,10.00
2019-03-31,28485,2019-03-23,10.00
2019-03-31,28485,2019-01-20,10.00
2019-03-31,28485,2019-02-15,10.00
2019-03-31,28545,2019-01-07,25.00
2019-03-31,28545,2019-02-11,25.00
2019-03-31,28545,2019-03-13,25.00
2019-03-31,28545,2019-01-11,15.00
2019-03-31,28553,2019-03-04,40.00
2019-03-31,28553,2019-02-04,45.00
2019-03-31,28553,2019-01-10,45.00
2019-03-31,28553,2019-03-27,58.00
2019-03-31,28553,2019-01-02,10.00
2019-03-31,28553,2018-12-30,15.00
2019-03-31,28553,2019-01-03,10.00
2019-03-31,28557,2019-01-23,25.00
